acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.847075,0.033153,8.248383,-0.000929,-3.632090,0.032968
2.528543,0.006522,8.350510,0.006788,-3.758569,-0.015783
2.882464,0.084234,8.412921,-0.085168,-3.759479,0.033819
2.940137,0.027505,8.449148,-0.063025,-3.825018,-0.046299
2.785943,-0.021553,8.398361,-0.038614,-3.825199,-0.083376
2.990550,-0.047249,8.426497,0.024571,-3.825961,-0.010044
2.881768,-0.014105,8.452708,-0.099228,-3.924749,0.049316
2.696084,-0.155577,8.164513,-0.111120,-3.927570,-0.047200
2.676801,-0.081392,8.421515,0.032183,-3.969450,0.016158
2.944231,0.023735,8.451498,0.022618,-3.897774,-0.008118
3.159322,-0.008297,8.472431,0.015042,-4.059402,0.047617
18.011055,-0.100488,31.738674,-0.030420,-8.022430,-0.000890
14.971690,-0.106576,28.282917,-0.062515,-6.723896,0.038699
12.846594,0.206492,25.227674,0.011717,-5.730296,-0.004952
10.778070,-0.124865,22.982546,0.029681,-4.844422,-0.042991
9.015752,-0.219709,20.959875,0.035062,-4.003189,0.016479
7.528575,-0.064068,18.971954,0.074380,-3.359558,0.026316
6.318869,0.051347,17.606316,0.108430,-2.851833,-0.031915
5.423675,0.043431,16.549212,0.017112,-2.375434,-0.021069
4.490404,-0.177223,15.476614,-0.041296,-1.921623,0.013074
3.774104,0.133751,14.517417,-0.029291,-1.658422,-0.004366
3.194144,0.041853,13.967310,-0.010115,-1.404123,-0.051675
2.950772,0.008326,13.131100,0.014105,-1.124164,0.018647
2.402844,-0.101479,12.628929,-0.015048,-1.030815,-0.016414
1.910508,0.037669,12.048855,-0.010159,-0.865606,0.036652
1.419807,-0.248758,11.644370,-0.069328,-0.681322,-0.015187
1.300451,-0.035183,11.699182,0.015078,-0.647521,0.053145
1.273543,-0.115451,11.246066,0.049825,-0.468649,-0.060590
0.911304,-0.034124,11.005759,0.033165,-0.410540,-0.064211
0.882395,-0.040711,10.925333,-0.000972,-0.344572,0.022243
0.543085,0.000761,10.952975,0.007090,-0.290625,0.058944
0.599177,0.171986,10.520592,0.049041,-0.369086,-0.012698
0.551449,-0.006814,10.378365,-0.006586,-0.284198,0.003767
0.311923,0.051636,10.203379,0.049950,-0.223667,0.013456
0.421118,0.130234,10.271065,-0.036633,-0.178542,0.059096
0.252855,0.054476,10.123988,-0.021702,-0.109158,-0.074849
0.353986,-0.219769,10.065164,0.074493,-0.083325,-0.007300
-0.035458,-0.179407,10.222313,0.023022,-0.146810,0.047301
0.278643,-0.086338,9.838970,-0.012959,-0.084261,-0.019666
-0.211639,-0.065219,10.276579,-0.023226,-0.036260,0.010236
0.173469,-0.067149,10.014045,0.026070,-0.054255,0.020528
-0.066032,-0.035679,9.970172,-0.016754,0.035286,-0.062717
0.178453,0.094897,9.934024,0.050437,0.001231,-0.034086
0.336486,-0.082605,9.934837,0.089171,-0.013248,0.038846
0.519261,-0.116418,9.655008,0.001121,-0.061339,-0.008376
0.551584,-0.022961,9.864423,0.015621,0.003815,0.007253
0.405687,0.174605,9.646174,-0.036458,-0.018837,0.036846
0.557281,0.187766,9.521417,0.026186,-0.021576,-0.010837
0.480860,-0.053828,9.553541,-0.037160,-0.085706,-0.065419
0.473405,0.076497,9.369040,0.009478,-0.053899,-0.017600
0.866536,-0.287311,9.273737,-0.118225,-0.100036,0.044834
0.593924,-0.099148,9.332278,-0.026585,-0.035301,-0.055627
0.842294,-0.030405,9.217888,0.057548,-0.055068,0.011602
0.955710,-0.121024,9.256244,0.093031,0.011768,-0.012263
1.078325,0.046205,9.172639,-0.023729,-0.061493,0.020396
1.101877,0.244209,9.029836,-0.004209,-0.063863,0.058687
1.096958,-0.090423,8.850847,-0.004568,0.044348,0.003630
1.051973,-0.106656,8.900669,0.071413,-0.032925,0.038518
1.308927,0.006137,8.751719,-0.028984,-0.080950,0.018388
1.444335,0.088730,8.758859,0.039542,-0.044772,-0.051456
1.325465,0.065811,8.735005,-0.054410,-0.103050,-0.070705
1.297541,-0.008158,8.678326,0.004379,-0.000545,-0.000537
1.430855,0.022781,8.406734,-0.090417,-0.052759,-0.006512
1.766662,0.149754,8.485443,0.083840,-0.102996,-0.015627
1.717436,-0.289191,8.311416,0.068234,-0.026294,0.022533
1.706070,-0.128656,8.470337,0.004583,-0.030677,0.031104
2.048501,-0.141194,8.218547,-0.032379,-0.008335,-0.054920
1.904581,0.193334,8.106790,0.013135,-0.035890,-0.024652
1.973713,0.218556,7.989695,-0.000907,-0.067523,-0.042868
1.857602,-0.050833,8.059869,-0.014145,-0.086363,0.012912
2.176344,0.028999,7.843776,-0.046003,-0.013307,-0.047259
2.208183,-0.069305,8.144137,-0.022652,-0.066352,0.053006
2.138525,-0.076394,7.990571,0.013212,-0.049419,0.019949
2.372888,0.053772,7.657797,-0.084288,-0.042257,0.079901
2.413403,-0.124117,7.822733,0.005294,-0.037398,0.021925
2.245492,0.053559,7.632141,0.035824,-0.119595,-0.067293
2.329926,0.085658,7.692362,0.008412,-0.067874,0.052481
2.477666,0.174141,7.544919,-0.012607,-0.116242,-0.050721
2.622698,0.032270,7.457870,-0.109987,-0.047808,-0.007535
2.742884,-0.064014,7.417265,-0.016979,0.005130,0.047941
2.917366,-0.124870,7.111561,-0.006816,-0.122995,0.024691
3.014663,0.305919,7.286894,0.022214,-0.024814,0.039259
2.656432,-0.037258,7.235612,-0.046593,0.043579,-0.038377
2.933563,-0.133607,7.273938,0.029969,-0.103847,-0.037211
3.086797,-0.179329,7.222727,0.060655,-0.046372,0.033597
3.337679,0.020635,7.032776,0.009478,-0.039716,0.054554
3.141819,0.073831,6.800007,-0.009466,-0.106330,-0.032130
3.246088,-0.046856,7.163859,0.022048,-0.018862,-0.062682
3.272962,0.200147,6.744104,-0.028974,-0.057533,-0.014619
3.431835,0.038328,6.706699,-0.055037,-0.058981,-0.029144
3.450153,0.145502,6.706562,0.030861,-0.001064,-0.005832
3.293332,-0.002108,6.571559,-0.015682,-0.027414,-0.032663
3.522788,-0.009791,6.409604,-0.045873,-0.070202,-0.025393
3.437492,0.057848,6.485988,-0.046539,-0.025693,0.029189
3.391103,0.094181,6.515831,-0.063484,-0.030752,-0.008797
3.680709,-0.158020,6.517876,0.013660,-0.031857,-0.058144
3.875798,0.285912,6.402433,-0.050496,-0.029744,0.041151
3.947902,-0.020031,6.384456,-0.088567,-0.016675,0.047585
4.043890,0.150207,6.158317,-0.006121,-0.008078,-0.028123
3.984132,-0.057492,6.250204,-0.004775,-0.094504,-0.093774
4.283687,-0.055061,6.038767,0.037711,-0.068650,-0.018221
4.209074,-0.029491,6.138419,-0.055458,-0.085231,-0.006954
3.968673,-0.099205,5.864715,-0.029183,-0.013295,0.018102
4.027945,-0.115637,5.783218,0.012834,-0.018452,0.063111
4.349757,0.133556,5.798061,-0.042704,-0.029776,0.045308
4.317693,-0.006835,5.887802,0.050582,-0.084031,-0.012494
4.391778,-0.109269,5.763360,0.054325,-0.006420,0.007811
4.549810,0.077698,5.629128,-0.008707,-0.041677,0.011529
4.728096,-0.124209,5.563748,-0.010095,-0.027610,0.003144
4.686115,-0.145907,5.312013,-0.027123,-0.004204,0.116570
4.861189,-0.042114,5.311389,-0.071079,-0.012111,-0.030408
4.834860,0.135362,5.094807,0.023096,-0.022791,0.030474
4.734306,-0.110746,5.478269,0.047020,-0.016539,0.045282
5.015315,0.092078,5.100540,-0.093772,0.039800,0.015002
4.914562,0.053738,5.178785,0.043114,-0.072195,-0.033231
5.182257,-0.022521,5.139601,0.005838,-0.023664,0.011323
5.202884,0.093332,5.137497,0.043381,-0.093173,0.038953
5.057027,-0.269672,5.095298,0.000331,-0.030298,-0.058845
5.461440,-0.122475,4.686341,0.020122,-0.118293,0.025936
5.398299,0.111701,5.059665,-0.059684,-0.019172,-0.004767
5.515872,-0.044606,4.671210,0.046782,-0.028039,-0.027766
5.522792,-0.035912,4.591010,-0.020264,0.030440,0.021452
5.834770,0.214220,4.783576,-0.015425,-0.029515,-0.062687
5.545919,0.102602,4.658438,0.015539,-0.090032,0.030072
5.777029,0.149960,4.592359,0.005145,0.076257,-0.044005
5.880227,0.076429,4.491442,-0.004106,0.053128,0.047656
5.644893,0.010035,4.318236,-0.027848,-0.009427,0.000080
5.772847,0.201818,4.526891,0.011278,-0.045915,-0.003573
6.157036,0.030626,4.415919,-0.063922,-0.012145,0.018001
6.062878,0.024336,4.057060,-0.009097,-0.081734,0.039541
6.176572,0.007246,3.966391,0.014581,-0.045755,-0.011224
6.190291,-0.009568,4.272848,-0.060027,-0.057313,-0.021512
6.371242,0.001373,4.021428,0.049137,-0.041459,0.025609
6.336743,-0.024350,3.796114,-0.021533,-0.005543,-0.005656
6.380814,-0.089532,3.710400,0.034922,-0.036435,-0.062901
6.527788,0.046952,3.580465,-0.055278,-0.035900,-0.049962
6.519221,0.119484,3.856409,0.016408,-0.032838,0.094984
6.724545,0.004670,3.562329,-0.069509,-0.005644,-0.045118
6.538903,0.041353,3.643681,-0.019736,-0.007715,-0.093015
6.890928,0.131998,3.516732,0.009473,0.063163,-0.018138
6.654645,-0.038293,3.493099,0.010392,0.028461,-0.006558
6.847202,-0.069347,3.431810,-0.023238,-0.103147,0.025640
6.878479,-0.075368,3.373270,-0.004527,-0.052207,0.005064
6.958216,0.029293,3.303113,-0.023347,-0.032419,0.024252
6.937225,-0.057749,3.377294,-0.053535,0.031028,-0.055907
7.002009,-0.253999,2.915772,-0.026508,0.066471,0.045094
7.212453,0.003710,3.059512,0.003904,-0.047650,-0.021171
7.422164,-0.320740,3.055570,0.002931,-0.008110,-0.003635
7.531336,-0.135334,2.896913,-0.001233,-0.017768,-0.057679
7.321118,-0.107322,2.837771,-0.020660,0.027810,-0.054733
7.650265,0.220486,2.771042,-0.007582,-0.041147,0.004454
7.775076,0.004269,2.956230,-0.015545,0.051156,0.020263
7.602775,0.015727,2.724076,-0.052472,0.019328,-0.030986
8.062934,0.102154,2.529779,-0.023080,0.005449,-0.019670
7.865253,-0.043420,2.490314,0.035714,-0.037666,-0.024758
7.925508,0.003730,2.516945,-0.026255,-0.028893,0.043968
7.885655,0.040390,2.468944,0.025152,0.062548,0.090706
7.719042,0.079989,2.234538,-0.041229,-0.002615,-0.047048
7.845904,-0.007009,2.296890,-0.031104,-0.030218,-0.042286
8.003262,0.099724,2.060184,-0.042075,-0.010368,-0.048669
8.105150,-0.070185,2.150087,0.033685,-0.040889,0.112383
8.254949,-0.120947,2.177024,-0.018055,-0.000880,-0.051814
8.296547,-0.227034,1.789511,0.068244,0.041437,0.011877
8.355010,-0.026516,1.946564,-0.053872,0.005502,-0.044857
8.420632,0.027067,2.007125,0.058494,0.029861,0.003818
8.358159,-0.140637,1.696640,-0.097455,-0.041426,0.027510
8.593663,0.149394,1.710510,0.048515,0.042695,-0.063681
8.326291,-0.204479,1.596739,0.012062,0.039367,-0.066333
8.627069,-0.049007,1.635766,-0.000316,0.010118,-0.012031
8.724089,0.125921,1.484446,-0.074086,-0.013446,-0.013092
8.725522,0.057465,1.315723,-0.005923,-0.022539,-0.017720
