acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.112716,9.404568,2.023438,0.038807,-0.056103,-0.004560
0.003764,9.519809,1.907211,0.033263,-0.000350,0.033451
-0.028142,9.504198,1.924132,0.127945,0.002806,0.030576
0.026515,9.545637,2.139545,0.085428,-0.011493,-0.057743
0.022255,9.360402,2.058672,0.123385,-0.031473,0.041483
-0.016310,9.678631,2.083164,0.091815,-0.029280,0.009360
-0.040421,9.579676,1.917791,0.140808,0.046070,-0.015381
0.000215,9.580201,2.054123,0.056560,0.003006,-0.004965
0.071616,9.536272,2.163491,0.114999,0.022188,-0.050767
-0.029202,9.405798,1.851333,0.093843,-0.005373,0.001113
0.117921,9.532294,1.976884,0.088616,0.035962,0.029334
-0.043402,9.506211,1.900800,0.059708,-0.001758,-0.013456
0.037692,9.538588,1.998135,0.032787,-0.003281,0.055343
0.027155,9.516207,1.846161,0.032910,-0.000722,-0.001684
-0.123664,9.796255,2.080598,0.093921,-0.028882,-0.042753
0.107215,9.503948,1.962547,0.044936,0.039928,-0.029481
-0.065229,9.456690,1.914086,0.072299,0.063139,-0.022028
0.106095,9.632602,1.882944,0.098538,0.031914,0.030472
-0.025185,9.628903,1.914190,0.049286,-0.021401,0.009071
0.006367,9.604697,1.990420,0.148059,-0.022845,-0.014808
0.020332,9.523774,1.914306,0.103717,0.018590,0.020408
-0.090692,9.454627,1.948401,0.066668,-0.015961,0.006465
0.065301,9.472518,1.978576,0.130843,-0.007155,-0.000669
0.062771,9.439351,1.934209,0.063098,0.055897,0.004628
0.131697,9.633737,1.805295,0.127097,0.000897,0.002558
0.052667,9.532995,2.009274,0.050630,-0.064523,0.037557
-0.055207,9.591745,1.909963,0.098842,0.006193,-0.037472
0.000253,9.553720,1.934042,0.070256,0.031869,0.052204
-0.094048,9.641410,1.964867,0.079543,0.020144,0.005701
-0.129323,9.684584,1.935622,0.095385,0.055559,-0.013596
0.012941,9.669248,1.974826,0.137028,0.011443,-0.000507
0.093216,9.587491,2.030124,0.141757,0.008704,-0.002893
0.009834,9.654373,1.978425,0.142757,0.037478,0.036059
0.099258,9.674223,1.909426,-0.014499,0.013205,0.006364
-0.051301,9.615213,1.882743,0.101837,0.018293,0.007817
-0.084175,9.451571,1.818262,0.123949,-0.008039,0.044945
0.158833,9.571853,2.093095,0.127701,0.016276,0.014811
0.032252,9.622885,1.819348,0.139754,0.030651,-0.003383
0.000374,9.780669,2.062549,0.135432,0.005222,0.057508
0.021939,9.539765,1.859870,0.139327,-0.018768,0.069921
-0.068207,9.736209,2.065451,0.043991,0.019121,-0.020887
0.015671,9.611943,2.057244,0.164159,0.007584,-0.023814
-0.078286,9.642503,1.968783,0.100325,-0.021418,-0.009173
-0.069024,9.589585,1.873011,0.099072,-0.022535,0.008102
0.113338,9.795642,1.937623,0.121263,-0.029889,-0.049748
-0.021457,9.596472,1.926875,0.119434,0.015958,0.021907
-0.044018,9.638597,1.958055,0.127204,0.047182,0.029912
-0.032425,9.633024,1.908388,0.191612,0.093019,-0.052743
-0.025405,9.614641,1.982395,0.045835,-0.000222,0.015127
-0.141659,9.777596,1.930423,0.109988,0.021107,-0.008107
0.048801,9.711287,1.861066,0.091946,-0.016287,-0.006005
-0.073149,9.572259,1.896043,0.138553,-0.014602,-0.008669
0.055936,9.609630,1.962510,0.130821,-0.005964,0.033501
-0.189434,9.626906,2.005281,0.086580,-0.034091,0.009139
-0.013678,9.592772,1.857367,0.126729,-0.025949,0.040308
-0.242242,9.579443,1.992468,0.172766,-0.018836,0.044619
-0.046608,9.624435,1.719288,0.043956,0.032283,-0.025733
-0.130467,9.757946,1.953132,0.145087,-0.028838,-0.002055
-0.103795,9.613369,1.899300,0.091870,-0.006416,0.054898
-0.095690,9.504485,1.886754,0.113287,0.063309,-0.011574
0.045809,9.713098,1.967339,0.161613,-0.048771,-0.008595
-0.124285,9.671242,1.873646,0.101095,0.046131,0.005557
-0.006978,9.650456,1.840060,0.054837,-0.039304,-0.030380
-0.241423,9.761065,1.917043,0.145786,0.024150,-0.009012
-0.118743,9.706618,1.852581,0.101577,0.021492,-0.033886
-0.033518,9.607872,1.929015,0.132013,0.011176,-0.008238
-0.063986,9.582105,1.974271,0.130447,0.003063,0.014923
-0.014311,9.658486,1.936774,0.078710,0.018435,0.030798
-0.053407,9.633197,1.903455,0.128562,0.018036,-0.003298
-0.123310,9.688629,1.816139,0.145856,0.001957,-0.034438
0.068438,9.714894,1.907333,0.143888,-0.049024,0.008483
-0.128557,9.663039,1.777540,0.107903,-0.013444,0.005160
-0.002949,9.486165,1.745983,0.098283,0.015366,0.001704
0.095123,9.700918,1.838452,0.101157,0.040145,0.006143
-0.072699,9.584588,1.880256,0.138697,0.042498,0.042005
-0.027491,9.794923,1.846928,0.137246,-0.009080,-0.042891
0.004698,9.559902,1.830298,0.126116,0.032838,0.010629
0.014159,9.640880,1.817730,0.016623,0.026102,0.027945
0.026153,9.791537,1.865584,0.110952,0.029651,0.018839
0.091535,9.719657,1.938123,0.099435,0.038139,-0.038024
-0.048778,9.652881,1.832523,0.118276,-0.004710,-0.024763
0.043702,9.732262,1.856102,0.129084,0.039311,0.037432
0.070137,9.623165,1.914263,0.141640,-0.050878,-0.040079
0.081265,9.721725,1.851486,0.124857,-0.001027,-0.014942
0.057066,9.595225,1.853925,0.176956,0.003176,0.016272
0.024041,9.559536,1.873311,0.149341,0.001649,0.077732
-0.099905,9.630744,1.835799,0.091384,-0.018182,-0.028285
-0.058459,9.670590,1.835202,0.166348,0.024063,-0.016325
-0.065615,9.708364,1.765992,0.093409,0.041547,0.010851
0.183038,9.653036,1.730654,0.161477,-0.001804,0.015346
-0.078747,9.752400,1.788846,0.127993,-0.018723,-0.004324
-0.109101,9.727620,1.785542,0.083262,0.014823,0.022837
0.052274,9.732828,1.837943,0.148284,0.019996,-0.003846
0.191673,9.518593,1.747738,0.164909,0.026769,0.041656
-0.020476,9.835987,1.954192,0.161643,-0.003768,0.011636
0.103095,9.590015,1.753319,0.141078,-0.034474,-0.033809
-0.066285,9.589254,1.924096,0.078582,-0.003243,-0.010000
-0.019501,9.641324,1.863782,0.074195,0.004481,-0.002869
-0.133082,9.652702,1.711225,0.152418,0.060389,0.013694
-0.023553,9.599755,1.745073,0.095722,0.019402,0.000279
0.018047,9.662477,1.775656,0.109070,-0.025848,-0.013927
0.029655,9.573335,1.844894,0.110576,0.024123,0.015331
-0.016496,9.602108,1.723906,0.170297,0.020230,0.012729
-0.019312,9.788363,1.779536,0.105946,-0.031124,-0.017097
-0.091552,9.710061,1.743958,0.093724,-0.076827,-0.030259
0.022701,9.585881,1.881282,0.162356,0.011058,-0.011296
-0.047261,9.743875,1.691984,0.125797,-0.058602,0.008463
-0.023433,9.741693,1.786482,0.151705,-0.003633,-0.053160
0.181717,9.605743,1.790693,0.100483,0.038378,0.007759
0.152412,9.503678,1.636209,0.069857,0.071029,-0.037614
-0.063641,9.687316,1.635541,0.104607,-0.031122,-0.031080
0.047764,9.661772,1.922581,0.097803,0.019085,0.038716
0.083639,9.646086,1.867262,0.099239,-0.030304,0.014359
0.043112,9.577420,1.664066,0.125504,0.007211,0.008272
-0.045549,9.608220,1.766741,0.106313,0.002945,-0.005450
-0.170816,9.591001,1.752133,0.141207,0.066854,0.005390
0.043803,9.735787,1.761810,0.108296,0.007676,-0.019738
-0.072765,9.457212,1.799034,0.130821,0.013235,-0.012614
-0.069527,9.668962,1.852986,0.134296,0.000570,-0.029102
-0.123526,9.640822,1.841727,0.117129,0.007110,0.028813
0.081523,9.425637,1.667156,0.130859,-0.003277,-0.014163
-0.102414,9.632002,1.765651,0.105282,0.010899,0.014513
-0.215831,9.562776,1.793787,0.113574,-0.002723,0.029905
0.011838,9.595204,1.697681,0.083589,0.074382,0.022892
-0.084715,9.578741,1.728208,0.069265,0.005557,0.023181
0.049220,9.632371,1.728078,0.091865,-0.044854,-0.031172
0.087593,9.543146,1.602865,0.117851,-0.052638,-0.043480
0.038164,9.579683,1.755329,0.116921,-0.006676,-0.020873
-0.101156,9.709215,1.769613,0.085188,-0.044124,0.014534
-0.023040,9.487438,1.796154,0.075032,-0.016073,0.010404
-0.088142,9.739452,1.658147,0.090714,-0.021140,-0.059683
0.137640,9.540001,1.830897,0.108606,0.002370,-0.015522
-0.058789,9.552428,1.766063,0.065618,0.000383,0.014414
0.052966,9.635093,1.659946,0.098815,0.049142,0.021143
0.006785,9.642960,1.639797,0.091793,0.022148,0.001460
0.045803,9.521564,1.709976,0.095482,0.038891,-0.026942
0.006764,9.471991,1.669955,0.093928,0.035691,0.009270
0.011595,9.522742,1.813948,0.081245,-0.051185,-0.068110
0.080796,9.550015,1.624414,0.153677,0.009255,-0.017522
-0.065922,9.680531,1.602027,0.100938,-0.028430,-0.009936
0.009109,9.547263,1.655283,0.061275,-0.042398,-0.063150
-0.080176,9.451309,1.633857,0.040609,0.030639,-0.029606
-0.056759,9.615986,1.674254,0.103609,0.028699,0.000497
-0.041904,9.513947,1.725846,0.077616,0.003991,-0.012499
-0.027570,9.573125,1.568163,0.121689,0.056296,0.043494
0.093704,9.495782,1.663480,0.020011,-0.013111,0.000125
-0.055441,9.393758,1.531474,0.097424,-0.051819,-0.052303
-0.061022,9.534446,1.585413,0.121698,-0.016774,-0.044622
-0.123876,9.410109,1.629058,0.048335,0.011714,-0.024676
-0.027640,9.467884,1.740005,0.087632,-0.029362,-0.052326
0.099940,9.633952,1.524978,0.122042,0.011946,-0.010013
-0.068471,9.524675,1.616246,0.062585,0.043947,0.017746
0.068863,9.480606,1.776526,0.111535,-0.017511,0.001520
0.083417,9.544122,1.614886,0.088090,-0.016502,-0.002866
-0.007797,9.429984,1.525035,0.057398,0.011972,-0.039642
0.117742,9.509164,1.615600,0.090937,0.009321,-0.006099
0.104367,9.394195,1.493873,0.086124,-0.010948,-0.020104
0.080590,9.337395,1.623010,0.087801,0.017610,-0.015218
0.016490,9.465538,1.704319,0.052538,-0.005489,-0.016560
0.046468,9.473679,1.570989,0.114914,0.009494,0.000438
0.023539,9.304197,1.757049,0.039999,0.022170,-0.018348
-0.112205,9.391850,1.524426,0.047209,0.023178,0.011620
-0.058413,9.415528,1.585522,-0.009511,-0.004733,0.003766
0.091540,9.427466,1.588705,0.054196,0.004811,-0.054291
-0.010687,9.501719,1.696392,-0.021764,-0.029264,0.008467
-0.091102,9.344493,1.659640,-0.034808,-0.025306,-0.057683
0.028269,9.309687,1.679592,0.053426,0.058737,-0.006515
-0.071270,9.492768,1.660053,0.056235,0.025177,0.000639
-0.090554,9.340855,1.572047,0.051758,0.027799,0.014157
0.012790,9.361555,1.522223,0.065605,-0.004163,-0.010382
-0.111541,9.416463,1.634892,0.083193,-0.010094,0.036938
0.008443,9.388844,1.560642,0.022986,0.043014,0.014161
0.014719,9.564886,1.702316,0.024059,0.015269,-0.019509
-0.023073,9.314534,1.377744,0.052825,-0.014599,-0.003987
0.085496,9.413910,1.561335,0.078765,0.015555,-0.033761
-0.114537,9.253117,1.638688,0.017172,0.008123,0.010296
-0.007147,9.395402,1.608382,0.027667,0.047739,0.024405
0.077341,9.364159,1.666135,0.027812,-0.021668,-0.006834
-0.167175,9.230345,1.569082,0.035296,0.037685,0.029536
0.086366,9.474017,1.583526,0.044969,0.020337,0.024689
-0.048926,9.161644,1.664220,0.044324,0.012079,0.017826
-0.044015,9.549159,1.534489,0.055857,-0.023364,-0.020331
0.168422,9.366798,1.509922,0.031219,-0.021200,-0.044193
0.018572,9.363063,1.572742,0.058797,0.010392,-0.040181
0.067039,9.361038,1.637085,0.029926,-0.005529,0.005458
-0.001318,9.196166,1.581887,0.003327,-0.040620,0.015592
0.014085,9.134464,1.600259,-0.011609,-0.006980,-0.009782
-0.007744,9.175196,1.558807,0.029332,0.007582,0.047957
-0.024948,9.427702,1.601823,-0.016338,0.026297,-0.075365
0.082884,9.258229,1.433104,0.072069,-0.061286,0.073092
0.053787,9.209352,1.555011,0.017172,0.038711,0.032525
-0.084238,9.262175,1.665954,0.014373,-0.010792,-0.025115
0.074619,9.377589,1.717897,0.049688,-0.012704,-0.024570
-0.163670,9.149541,1.433963,0.040780,-0.026915,-0.009869
0.050554,9.183916,1.538483,0.026466,-0.019273,-0.014746
-0.017328,9.264297,1.457829,0.067891,-0.006127,-0.010789
-0.100709,9.228124,1.671632,0.015173,0.013634,-0.031016
-0.002032,9.159014,1.402993,0.031825,0.007675,-0.053660
0.076214,9.157798,1.482212,0.071416,0.043824,-0.024017
-0.137226,9.095871,1.496308,-0.017508,0.006842,-0.042776
-0.019108,9.108628,1.587301,0.055668,-0.014054,0.048654
-0.019716,9.377419,1.435368,-0.011420,-0.003366,0.038016
0.012918,9.207914,1.488598,0.002186,0.008163,0.032780
0.007620,9.249901,1.578123,-0.006230,-0.037852,-0.043761
0.110757,9.008462,1.502427,0.026522,0.011663,0.031850
0.118004,9.249990,1.612490,-0.000636,-0.042922,-0.070583
0.098657,9.018061,1.632382,0.092189,0.015808,0.004104
0.085150,9.113054,1.778598,0.013074,-0.042940,-0.023846
0.015708,8.984704,1.598328,0.055578,0.019750,-0.022908
-0.057589,9.247709,1.611271,-0.034964,-0.015471,-0.009463
-0.047834,9.269100,1.642242,0.061878,-0.005648,-0.035687
-0.066234,9.131147,1.608132,-0.002792,0.007930,-0.038416
-0.029141,9.110977,1.569451,0.009594,0.036267,0.004160
-0.085264,8.953540,1.585420,-0.027820,-0.015866,-0.049765
-0.159112,9.047164,1.424381,-0.009359,0.009323,-0.026899
-0.131876,9.155176,1.548183,0.051411,0.023768,-0.053783
-0.020672,9.010273,1.513402,-0.061382,-0.029521,0.047196
0.030116,9.105873,1.631628,0.017080,0.048711,0.000306
0.077207,9.084373,1.417621,-0.017364,-0.037425,0.010491
-0.060532,9.091266,1.503710,-0.018395,-0.007040,0.048542
-0.084370,9.099211,1.760324,-0.017729,0.039929,-0.047642
-0.039055,9.087977,1.461049,0.065278,-0.011198,0.021216
0.099472,9.152772,1.630625,0.009199,-0.014921,0.024571
0.108784,9.043219,1.542169,0.007919,-0.021394,-0.021039
0.136790,9.122660,1.389063,-0.018272,-0.003465,0.041794
0.036386,9.020166,1.638735,0.000033,-0.002113,0.018182
0.032655,8.922143,1.588709,-0.083861,-0.018459,0.008635
0.016850,9.085173,1.613609,0.009590,0.005993,0.043747
0.119677,9.083943,1.569804,0.000760,-0.014650,-0.004201
0.091837,9.225015,1.641625,-0.014429,-0.013459,0.045939
0.016496,9.074988,1.589391,-0.061343,0.009483,0.022063
0.001481,9.208421,1.509513,-0.038880,-0.016164,-0.002282
0.092392,9.019987,1.451575,-0.006507,-0.014995,-0.032068
-0.015065,8.981194,1.616827,0.002263,0.011979,0.030236
0.007304,8.938086,1.688955,-0.010856,0.065397,0.033449
0.087211,9.141675,1.590926,-0.056736,0.014108,-0.016725
-0.002859,9.066052,1.526506,-0.050010,-0.042375,-0.008583
0.010405,8.990723,1.456597,-0.021402,-0.001981,-0.032981
0.010196,8.964543,1.554891,-0.084805,0.063355,0.009755
0.029103,9.096704,1.507250,-0.065193,0.013854,0.065676
-0.026925,8.928809,1.509634,-0.023207,-0.083612,0.079569
-0.047566,8.969453,1.623854,-0.098642,-0.006180,-0.034002
0.025636,8.895809,1.681493,-0.066703,0.008532,-0.062131
0.075553,8.903491,1.676905,-0.048542,0.034420,-0.025297
0.026155,8.958338,1.608677,-0.088868,-0.004179,-0.010150
-0.002062,9.009768,1.596110,-0.066335,-0.035650,0.015576
-0.026994,8.799441,1.624432,-0.031931,-0.031969,-0.027818
-0.029892,9.019133,1.621962,-0.046999,-0.028949,0.005360
