acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.231284,3.440323,9.825903,-0.003900,-0.028758,4.341927
-0.058454,3.709030,9.797402,-0.016735,0.032470,4.383986
0.017938,3.684022,9.880218,-0.036436,-0.006887,4.445052
-0.006522,3.701592,10.114618,-0.047349,-0.065849,4.540141
0.038089,3.611133,9.830476,-0.025697,-0.005494,4.480491
0.157252,3.553996,9.776603,0.021924,0.070912,4.555571
-0.184493,3.512612,9.747865,-0.060735,-0.055365,4.552387
-0.006712,3.895743,9.874319,-0.010729,-0.068878,4.637090
-0.109449,3.624872,9.974970,-0.043453,0.059732,4.713113
0.135193,3.744385,9.756897,-0.009930,0.017559,4.626981
0.134992,3.650585,9.857044,0.024947,-0.019928,4.668741
0.272719,3.823204,9.716928,-0.011573,-0.018630,4.735195
0.049244,3.770937,9.642707,0.037987,-0.031412,4.853573
0.084124,3.990255,9.772692,-0.053002,0.064617,4.779483
-0.045268,3.769504,9.792008,-0.000041,-0.019608,4.842366
-0.067484,3.792345,10.037061,0.032054,0.059993,4.939707
0.055979,4.011133,9.916008,-0.016194,0.007370,4.896775
0.092524,3.921650,9.842707,-0.039662,-0.045852,4.946526
-0.032284,4.052616,9.851004,0.009984,-0.076473,4.998146
-0.045919,19.840485,27.827549,0.060641,0.044876,8.976593
-0.024512,16.605772,25.020275,-0.055875,0.018393,7.481980
0.115841,14.470252,22.513222,0.044406,-0.008543,6.448334
-0.064645,11.790128,20.565969,-0.069079,0.036726,5.361445
0.024278,9.937625,18.820492,-0.013242,-0.054794,4.539571
-0.237440,8.556914,17.318693,0.027045,0.071405,3.840909
-0.004159,6.937000,16.137501,-0.023756,-0.040155,3.143952
-0.033551,5.981128,15.251802,0.058929,-0.031127,2.751327
0.172689,5.122968,14.456998,0.021003,0.013196,2.253494
0.173532,4.306012,13.619477,0.026427,-0.000619,1.892173
0.121093,3.695295,13.097709,0.027840,-0.005759,1.573007
-0.174555,2.900730,12.478552,0.023993,-0.002559,1.370324
0.093555,2.523766,12.220119,-0.018154,-0.048365,1.206250
0.157828,2.270136,11.868277,0.061864,0.035351,0.941293
-0.124439,1.847422,11.347651,-0.012013,0.055293,0.791124
-0.197888,1.471606,11.324461,-0.025302,0.074889,0.675839
0.055289,1.509720,10.972093,0.070737,-0.055936,0.591140
0.293736,1.088139,10.772851,0.082843,0.001190,0.469516
-0.153527,1.031150,10.557839,-0.046710,0.043294,0.373242
-0.077646,0.909433,10.629104,-0.003792,-0.049380,0.402334
0.135846,0.592545,10.376291,0.046195,-0.001263,0.240038
-0.007183,0.629186,10.478185,0.061436,-0.014637,0.196670
0.044178,0.687499,10.323124,-0.070485,-0.025839,0.144545
-0.028176,0.478610,10.355962,-0.024913,0.029776,0.155608
0.239795,0.461544,10.100286,0.014228,-0.028933,0.146209
-0.026003,0.337707,10.252598,0.076836,-0.013939,0.136237
0.052052,0.280588,10.019608,-0.062621,0.060804,0.082631
-0.039347,0.170789,9.997473,0.042021,-0.004927,0.110074
0.206172,0.131351,9.960419,0.026840,-0.018098,0.115729
-0.103845,0.220755,10.095284,-0.030359,0.031117,0.045033
0.194940,0.159163,10.000205,0.013982,-0.018480,0.001999
-0.018426,0.265518,9.903600,-0.042988,0.009902,0.001768
0.006992,0.286084,9.854796,-0.021606,-0.002201,0.005360
-0.035298,0.307851,9.940090,-0.024654,-0.005150,-0.040222
0.325266,0.259824,9.518711,0.093829,0.042365,0.010924
-0.114858,0.459350,9.711983,0.046885,-0.079170,-0.102307
0.070950,0.559786,9.602602,-0.015972,-0.055143,-0.009464
-0.083050,0.577245,9.471360,0.008226,0.036817,-0.045531
-0.190106,0.534580,9.273825,0.015985,0.000576,0.013900
0.091693,0.770777,9.416381,-0.020791,0.055325,-0.004140
-0.220759,0.630703,9.357281,0.070967,-0.031616,0.029713
-0.333440,1.023084,8.993539,-0.002387,-0.013110,0.025293
0.101201,0.836895,9.272846,-0.011967,-0.106479,-0.122515
0.384979,0.738141,9.165065,0.050897,0.049210,0.075494
-0.216980,1.129532,8.991447,-0.000701,-0.051705,-0.016783
0.015574,1.036315,9.044566,0.000457,-0.040282,0.065943
-0.173803,1.362111,8.836432,0.089580,0.019131,-0.000435
-0.168323,1.471904,8.812102,-0.051799,0.061857,0.003052
0.228916,1.494472,8.659047,-0.011567,0.019247,-0.023428
-0.010199,1.429831,8.872622,0.005875,-0.057699,0.043483
0.052502,1.503859,8.600121,-0.004176,0.046352,-0.008045
-0.006067,1.706652,8.559193,-0.005448,-0.048493,0.030390
-0.047400,1.549757,8.426938,-0.035034,-0.019457,0.000042
-0.168252,1.594850,8.607841,0.004849,-0.068244,-0.009232
-0.024792,1.836822,8.065222,0.031809,-0.015134,-0.008989
0.068197,1.800327,8.239541,0.006496,-0.005038,-0.041221
0.021715,1.827588,7.977089,-0.001454,0.039763,-0.042047
0.110670,1.983646,8.128922,-0.014979,-0.055265,0.037655
-0.115942,1.845498,8.128104,-0.003694,-0.034008,0.003691
0.193613,2.113658,7.869947,-0.048144,-0.041340,-0.058405
0.027014,2.150275,8.074204,-0.042671,0.054294,-0.029325
0.072808,1.865774,7.970590,0.018649,-0.033452,0.030381
-0.120418,2.120862,7.817185,-0.041043,0.001569,0.002114
0.049317,2.161979,7.858992,0.093112,0.025217,-0.023716
0.091601,2.431902,7.604970,0.027402,0.085527,-0.065185
-0.117525,2.616774,7.462379,-0.033699,-0.009476,-0.016684
0.127736,2.541235,7.566867,-0.013310,-0.052169,0.056158
-0.204971,2.610850,7.586638,-0.056904,-0.008009,0.041833
-0.160369,2.755690,7.458331,-0.001207,-0.039176,-0.053947
-0.077251,2.865811,7.118020,-0.009200,-0.030281,0.008209
0.041602,3.024980,7.489725,-0.056058,0.032521,0.004622
0.046777,2.861843,7.175277,0.007593,0.057643,-0.017512
-0.036351,3.030699,7.089345,-0.029033,-0.021911,-0.007701
0.090891,3.288819,7.113430,-0.003639,-0.033228,-0.080923
-0.161327,2.938867,7.148685,-0.022437,0.014393,0.005450
-0.007170,3.272854,6.926102,0.047982,0.078219,0.030373
0.099675,3.216035,6.836878,0.055301,0.030671,0.068396
-0.048120,3.158782,7.098144,0.074034,0.038047,0.028255
-0.011566,3.447167,6.729637,-0.008209,-0.001653,-0.013513
-0.126231,3.409157,6.860846,0.024850,-0.028814,-0.007644
-0.062488,3.400156,6.682000,-0.094207,0.068924,-0.008819
0.059883,3.769159,6.640435,0.018223,0.058311,0.012012
0.077279,3.725728,6.394264,0.057774,-0.049670,0.095895
-0.115600,3.576744,6.307411,0.043484,0.008368,0.057003
0.095455,3.809015,6.411448,-0.046745,-0.011545,0.057770
-0.311126,4.088264,6.229237,-0.074682,0.022418,0.021287
0.246218,3.735094,6.173704,0.078769,-0.063318,0.064385
-0.264342,4.019855,6.073682,-0.022379,-0.017880,-0.048880
-0.128760,3.879096,6.233757,-0.043514,0.016141,-0.044493
0.085376,4.328639,5.992830,0.029611,-0.026519,-0.048521
0.026258,4.023872,5.969552,-0.021112,0.013468,-0.011094
-0.062261,4.301723,6.066440,0.001368,0.027848,0.043297
0.118928,4.212249,5.998855,-0.012404,-0.041769,0.003044
-0.005290,4.341833,5.728658,0.018826,-0.058429,-0.035624
-0.067192,4.657259,5.785210,-0.028767,-0.008313,-0.030441
0.020953,4.484108,5.976480,0.028282,-0.064205,-0.063189
0.156601,4.496448,5.584770,-0.013356,-0.007026,-0.058186
-0.025709,4.667878,5.468098,-0.024270,-0.016042,-0.015732
0.052658,4.892021,5.329251,0.006075,-0.026463,0.059113
-0.135378,4.727188,5.369112,0.019528,-0.032285,0.003780
0.239816,4.972769,5.469487,0.004961,0.048589,-0.024015
-0.031724,4.885604,5.116605,0.030694,0.001674,0.059663
0.093809,5.046286,5.379771,0.051636,0.007879,-0.010491
-0.025300,5.037743,5.180497,0.020264,-0.007218,0.067212
0.107028,4.945727,5.183060,0.003139,-0.016226,-0.018385
-0.002459,5.062514,4.779222,-0.048521,0.022262,-0.032800
-0.016377,5.430674,5.164978,0.043926,-0.051717,0.005090
0.042645,5.559786,4.893504,0.046009,-0.086090,0.080731
0.114396,5.337595,4.771546,-0.017011,0.005644,0.022858
-0.081301,5.211876,4.922390,0.029045,0.010955,0.039895
-0.076996,5.430364,4.560984,0.020763,0.070435,0.020893
-0.024523,5.805553,4.888475,0.078585,0.036043,-0.072230
-0.199304,5.618797,4.447740,0.104444,-0.022974,0.059822
0.118601,5.763120,4.430116,0.001072,0.042444,-0.027539
0.008709,5.738835,4.634855,0.025030,-0.010128,0.063160
0.065635,5.943902,4.055757,0.017547,0.037438,-0.086563
-0.008015,6.180905,4.469563,-0.003423,0.016422,0.008945
-0.221651,5.960706,4.100887,0.038446,-0.014636,0.001951
0.205332,6.095028,4.087575,0.047249,-0.091148,0.023574
0.004099,5.820228,3.984156,-0.013355,-0.036493,0.013462
0.004373,6.301990,3.816035,0.049098,0.041566,-0.005405
-0.045739,6.389069,3.809460,0.035030,0.034723,-0.003495
0.027502,6.343220,4.124001,-0.027723,-0.025409,0.033514
-0.027616,6.382108,3.955511,-0.001686,-0.041847,-0.067395
-0.159162,6.443592,3.732871,0.033273,-0.021871,0.013216
-0.016669,6.639304,3.788698,0.049588,-0.052357,-0.001805
-0.089842,6.621296,3.835693,-0.006828,0.015190,0.049566
-0.099764,6.689709,3.568302,-0.053178,0.022792,0.041261
-0.007561,6.544008,3.695414,-0.007455,-0.005498,0.016738
-0.092922,6.930212,3.386199,0.013793,0.023294,0.022451
-0.075061,7.020056,3.514671,-0.039279,0.039611,0.046671
0.025040,7.033216,3.295420,0.007443,-0.059766,-0.004590
-0.001004,6.929881,3.373175,0.007776,-0.045784,-0.014406
-0.083210,7.254892,3.161428,-0.056375,0.024292,0.006638
0.002461,7.235117,3.136833,-0.065831,0.014059,-0.002260
-0.035749,7.207864,3.175869,0.020657,-0.015661,-0.032059
-0.079542,7.263716,3.004487,-0.030834,-0.021527,0.000753
0.103750,7.334280,3.154889,0.005918,-0.007629,-0.016933
-0.018785,7.385137,2.852011,-0.014056,0.100309,-0.030829
-0.157997,7.356649,2.743496,-0.022319,0.131754,0.016841
0.136300,7.544478,2.683660,-0.055199,0.033707,-0.036402
0.147184,7.801991,2.827104,0.036362,-0.008438,-0.017592
-0.102371,7.623818,2.828748,0.064367,0.022656,0.038920
0.028937,7.718530,2.631942,0.017397,-0.017778,0.024454
0.120876,7.749468,2.506715,0.048369,0.005390,0.072066
0.111187,7.746205,2.416505,0.034019,0.008479,0.010059
-0.133727,7.834807,2.282093,0.005489,-0.050050,-0.003603
0.057254,7.981591,2.206495,0.008847,-0.016643,0.013507
0.006187,7.949996,2.270403,0.000852,0.030948,0.026524
0.135766,8.145524,2.129270,0.006686,-0.054689,0.071629
0.044813,7.979009,2.152647,-0.005676,-0.003235,-0.013701
0.372226,8.275102,2.008575,-0.019536,0.061762,0.055442
0.089233,8.554660,2.074508,0.017776,-0.004300,0.024765
-0.258673,8.492225,2.200784,0.002952,-0.007609,0.013524
0.074693,8.353462,1.860614,-0.017646,0.010091,0.008169
-0.153682,8.707349,1.646730,0.024117,-0.024765,0.028405
0.008909,8.523875,1.630503,-0.036252,-0.022903,-0.021157
0.178338,8.706621,1.563614,-0.042882,0.040626,-0.038762
-0.137427,8.536999,1.415205,-0.027957,0.050216,-0.022823
0.013435,8.946629,1.432758,-0.007526,-0.040481,0.033318
