acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.258863,12.446722,3.501941,1.762144,0.019236,-0.756074
-0.502859,13.000044,3.458969,2.035342,0.125263,-0.843471
-0.540952,13.268678,3.503257,2.122548,-0.063033,-0.842012
-0.708899,13.377021,3.466301,2.319182,0.005620,-0.720458
-0.536345,13.553741,3.293242,2.564214,0.030259,-0.657625
-0.581938,13.890590,3.005288,2.478384,-0.097951,-0.708118
-0.880239,13.758460,2.857692,2.350375,-0.045300,-0.720131
-0.805473,13.538058,2.443152,2.349509,-0.011457,-0.797171
-0.810714,13.313445,2.321559,2.186820,0.060220,-0.695236
-0.886801,13.050174,1.933590,1.910833,-0.074852,-0.710445
-0.778990,12.257699,1.847054,1.704808,0.020616,-0.670892
-0.811138,11.726612,1.621067,1.224175,0.025201,-0.633535
-0.922800,11.007032,1.094764,1.037346,-0.045367,-0.591866
-0.856522,10.525541,0.748309,0.617676,0.141462,-0.436995
-1.015871,9.712306,0.574762,0.212830,0.021531,-0.533113
-0.716225,8.979157,0.419868,-0.271998,-0.150656,-0.267490
-0.849551,8.180401,0.376585,-0.516842,0.023569,-0.303919
-1.179212,7.472257,0.251387,-1.089098,-0.013158,-0.143132
-0.770719,6.784427,-0.066588,-1.348936,-0.033879,-0.293126
-0.864669,6.218453,-0.030173,-1.598450,-0.004205,-0.228752
-0.794952,5.725043,-0.223733,-2.016103,-0.076652,-0.066132
-1.017567,5.383251,-0.153505,-2.175028,-0.030193,0.053908
-0.852629,4.912274,0.371258,-2.350924,0.063739,0.051316
-0.507202,4.763274,0.353210,-2.277971,-0.033869,0.083523
-0.827168,4.782802,0.726358,-2.561345,-0.012656,0.098601
-0.708044,4.835874,0.618962,-2.454160,-0.114318,0.274169
-0.450243,4.648154,0.929681,-2.458716,-0.022878,0.361662
-0.525090,5.244687,1.359099,-2.081471,-0.064680,0.375107
-0.303652,5.545946,1.793946,-2.045708,-0.052192,0.397385
-0.543990,6.358013,1.854856,-1.681735,-0.029283,0.628444
-0.356442,6.725770,2.126017,-1.388711,-0.060601,0.521372
-0.191800,7.304205,2.386280,-1.106376,0.048004,0.491290
-0.228647,7.959609,2.584121,-0.754949,-0.035493,0.672877
-0.192606,8.778332,2.978293,-0.198655,0.082833,0.701731
0.041800,9.802163,2.875145,0.131550,0.047678,0.634818
0.165376,10.295916,3.416352,0.431346,0.026198,0.671970
0.276040,10.979096,3.476557,0.929079,0.007178,0.771104
0.180508,11.731270,3.323356,1.355227,0.049925,0.786747
0.440938,12.250903,3.536476,1.603581,0.006466,0.752902
0.395402,12.751982,3.748587,1.905762,0.157090,0.807940
0.884071,13.342349,3.474998,2.180606,-0.042329,0.861196
0.641042,13.597729,3.335025,2.377522,0.046041,0.810498
0.479792,13.717784,3.402053,2.509762,0.076301,0.806850
0.499055,13.729215,3.192583,2.491025,0.053674,0.722573
0.754214,13.955493,2.737750,2.438056,-0.003198,0.654081
1.083173,13.451082,2.417186,2.447512,-0.057775,0.706923
0.840173,13.233907,2.386535,2.237504,0.002357,0.686308
0.879038,12.972372,2.004750,2.038383,-0.003578,0.647075
0.974486,12.485058,1.944733,1.733407,0.064888,0.510078
0.929412,11.848776,1.315893,1.457120,-0.028134,0.619643
0.952508,11.182722,1.070096,1.032479,-0.029987,0.542557
1.052029,10.438170,1.130451,0.804199,0.019931,0.428189
1.016835,9.926989,0.588203,0.311168,0.053163,0.374301
1.091631,9.196235,0.410585,-0.073006,-0.000547,0.367353
1.019411,8.262278,0.112257,-0.313415,-0.024764,0.359017
0.849854,7.796710,0.163667,-0.915274,0.031665,0.323580
1.092390,6.976868,0.132433,-1.275407,-0.003282,0.155097
0.928596,6.366439,0.055674,-1.646384,0.062208,0.111653
0.903763,5.872574,0.008439,-2.017834,0.105921,0.031874
0.859444,5.488464,-0.003990,-2.132890,0.098454,0.006064
0.675823,5.176919,0.038349,-2.316219,-0.073690,-0.149049
0.661819,4.911390,0.356551,-2.442887,0.021769,-0.097814
0.753110,4.766253,0.374755,-2.523047,0.001215,-0.290785
0.748805,4.552445,0.750216,-2.460971,0.009684,-0.125327
0.384782,4.800344,0.834742,-2.415833,-0.056560,-0.308349
0.803143,5.418211,1.247374,-2.298878,0.026082,-0.363201
0.514935,5.350151,1.464635,-2.156639,-0.098145,-0.406100
0.332494,5.932738,1.757122,-1.744103,0.004761,-0.427304
0.265445,6.680327,1.800601,-1.463392,0.016008,-0.576004
0.252396,7.089336,2.271886,-1.168655,0.072424,-0.542834
0.199731,7.736520,2.614909,-0.760051,-0.027753,-0.630405
0.056382,8.505937,2.791575,-0.415064,-0.003080,-0.587672
-0.018546,9.227360,3.073644,-0.140830,0.001832,-0.697590
-0.115244,9.980439,3.454203,0.325651,0.040306,-0.766710
-0.113347,10.722477,3.432327,0.783524,0.110927,-0.688206
-0.366613,11.391760,3.484529,1.214843,0.022847,-0.779224
-0.471594,12.109470,3.524194,1.644123,0.048130,-0.829690
-0.441057,12.540015,3.954041,1.743084,0.034010,-0.798175
-0.551663,12.817135,3.372820,1.995306,0.025715,-0.815735
-0.451612,13.582453,3.401549,2.311050,0.026504,-0.835493
-0.456190,13.757797,3.334055,2.454252,-0.029874,-0.819009
-0.703761,13.820651,3.293784,2.456645,0.067858,-0.798587
-0.683161,13.727793,2.962062,2.576519,0.107009,-0.809544
-0.546507,13.728872,2.850052,2.257644,0.062671,-0.764071
-0.767631,13.503856,2.496191,2.254447,-0.035323,-0.741782
-0.767300,13.218329,2.233917,2.195939,0.009595,-0.608405
-0.994936,12.737200,1.902528,1.902671,-0.018554,-0.672769
-0.979252,12.480849,1.431238,1.611416,0.049226,-0.549108
-0.851491,11.448213,1.341958,1.224437,0.010512,-0.529354
-0.676046,10.768748,0.962340,0.846258,-0.068096,-0.564464
-0.997534,10.073122,0.898407,0.460698,0.039732,-0.388777
-1.064050,9.520897,0.402946,-0.013076,-0.035841,-0.430897
-1.214489,8.679272,0.177530,-0.292734,-0.031687,-0.377572
-0.806541,7.803932,0.082977,-0.824715,0.029004,-0.301472
-0.923527,7.233610,-0.090270,-1.158980,-0.015571,-0.162211
-0.706261,6.554270,-0.001390,-1.529756,-0.050500,-0.091194
-0.947670,6.201099,0.055524,-1.775252,0.040185,-0.077607
-0.987101,5.604036,-0.001058,-2.044545,-0.020898,0.013482
-0.757368,5.128759,0.342026,-2.180561,0.065051,-0.041995
-0.892015,5.002309,0.079909,-2.319561,-0.021476,0.049180
-0.904986,4.748528,0.264277,-2.491293,0.049868,0.191625
-0.742183,4.705801,0.663884,-2.513225,0.050260,0.231235
-0.725046,4.806364,0.765630,-2.482089,-0.042482,0.309607
-0.446327,5.147855,1.059657,-2.336856,-0.082530,0.396060
-0.668017,5.305911,1.196568,-2.182408,0.095527,0.318971
-0.266484,5.931582,1.537004,-1.928390,-0.041999,0.399838
-0.415443,6.286281,1.828795,-1.659310,0.106234,0.519103
-0.214561,6.946868,2.475916,-1.346462,-0.109718,0.455928
-0.040021,7.797242,2.586393,-0.965185,-0.038021,0.590723
-0.159775,8.415590,2.724703,-0.678356,-0.005501,0.706730
0.168318,9.122272,3.032870,-0.039153,-0.113667,0.633552
0.069858,10.019081,3.031956,0.221385,0.008743,0.640444
0.356761,10.511247,3.200251,0.775428,0.002611,0.733445
0.126545,11.026279,3.570352,1.153828,-0.000963,0.787083
0.171403,11.884345,3.705590,1.368622,-0.082230,0.743552
0.292557,12.403451,3.443218,1.862398,0.037981,0.808517
0.401292,13.232491,3.674871,1.943700,0.054675,0.717137
0.487816,13.241581,3.510545,2.125690,-0.033533,0.917062
0.603391,13.548966,3.467419,2.491515,-0.027074,0.755166
0.537627,13.653795,3.293394,2.373412,0.004682,0.795822
0.571682,13.906563,3.053575,2.547140,0.054642,0.759463
0.547670,13.761883,2.625740,2.494052,-0.042038,0.783561
0.900173,13.529828,2.795200,2.325218,0.027568,0.749034
0.989994,13.129660,2.054971,2.191597,0.047672,0.602210
0.809508,12.702113,2.227604,1.896752,-0.016204,0.575273
0.931524,12.457792,1.679777,1.656856,-0.022478,0.701442
0.937582,11.757863,1.554536,1.365373,0.061766,0.597773
1.016479,10.985425,1.334364,0.963863,0.008023,0.576358
0.957316,10.360111,0.535734,0.680090,-0.007939,0.383086
1.075289,9.700005,0.647665,0.101589,-0.019585,0.287772
0.950822,8.882092,0.382936,-0.096951,0.035816,0.333142
1.048033,8.300920,0.227970,-0.675064,0.061687,0.245208
1.092957,7.517218,0.064992,-1.057096,-0.045957,0.257520
0.982952,6.714096,0.068117,-1.319573,0.071560,0.250340
0.747700,6.169890,-0.240186,-1.681222,0.061231,0.083088
0.879106,5.983492,-0.001931,-2.069899,-0.040268,0.009852
0.938667,5.664334,0.118593,-2.225388,-0.057562,-0.034951
0.725144,5.004017,0.174544,-2.318451,0.102915,-0.176269
0.691072,4.823287,0.440630,-2.537954,-0.047487,-0.091778
0.835058,4.622293,0.411762,-2.512064,-0.043447,-0.158769
0.596360,4.942089,0.869235,-2.414451,-0.001126,-0.313442
0.912021,4.983865,0.932930,-2.361424,-0.013996,-0.339850
0.590212,5.242151,1.238558,-2.250457,0.055499,-0.369133
0.398090,5.400792,1.557515,-1.940141,0.080180,-0.412744
0.351316,6.355925,1.837536,-1.761568,0.062420,-0.465545
0.145428,6.743923,1.879108,-1.257467,0.018606,-0.501514
0.071500,7.490884,2.384672,-1.040839,-0.005946,-0.605144
0.246868,7.869387,2.653103,-0.656837,0.031271,-0.562637
-0.002452,8.943453,3.007128,-0.254108,-0.027773,-0.689554
0.049755,9.750211,3.096229,0.057147,0.099673,-0.735958
0.051154,10.169840,3.188766,0.600071,0.016593,-0.714086
-0.099734,10.818327,3.524571,0.925951,-0.047268,-0.814329
-0.257639,11.786250,3.541687,1.402668,0.006838,-0.707531
-0.340993,12.314795,3.515405,1.713197,-0.024651,-0.763265
-0.508051,12.828017,3.589396,1.920248,-0.069433,-0.808137
-0.544929,13.186030,3.734184,2.188842,-0.029942,-0.819482
-0.618630,13.460287,3.241151,2.321503,0.126692,-0.907648
-0.636170,13.804204,3.405472,2.477809,-0.015200,-0.828303
-0.679486,13.930423,3.211612,2.481229,0.040043,-0.733349
-0.615653,13.903657,3.095511,2.492295,0.065564,-0.682433
-0.821276,13.476394,2.740332,2.446839,-0.032772,-0.705546
-0.753577,13.558441,2.544941,2.280253,-0.048938,-0.801094
-0.654428,13.070248,2.133296,1.921058,0.004191,-0.656014
-1.088765,12.560110,1.745993,1.708892,0.062762,-0.627209
-0.925675,11.971075,1.575026,1.550430,0.022232,-0.658496
-0.984841,11.447229,0.905312,1.147234,0.040207,-0.581556
-0.965934,10.795790,1.185393,0.653469,0.006018,-0.559249
-0.909833,10.134436,0.732647,0.407670,-0.024431,-0.342871
-0.999563,9.260114,0.492533,-0.195737,0.008088,-0.304736
-1.089315,8.402383,0.175038,-0.528578,-0.009552,-0.356213
-0.920871,7.756134,0.120824,-0.910322,0.014677,-0.349058
-1.034515,7.147874,0.157126,-1.246788,0.030960,-0.221719
-1.077923,6.325082,0.123978,-1.637732,0.061811,-0.101078
-1.076700,6.013767,0.197428,-1.935489,-0.077646,-0.137115
-0.680679,5.595452,0.130579,-2.085391,0.016534,0.032836
-0.562188,4.887819,0.078954,-2.325987,-0.055484,0.106090
-0.682440,4.899799,0.417242,-2.466110,0.011193,0.023150
-0.735558,4.845799,0.410356,-2.528360,0.060564,0.137576
-0.735209,4.774400,0.687072,-2.439711,-0.139861,0.210183
-0.702612,5.084578,0.974841,-2.426563,0.104552,0.235161
-0.410798,5.081450,0.958658,-2.238951,0.063416,0.321525
-0.472652,5.921480,1.597769,-2.103454,0.008498,0.332985
-0.464935,6.081680,1.825856,-1.854396,0.076567,0.507461
-0.486185,6.740367,2.012825,-1.533565,0.006784,0.561989
-0.254276,7.197682,2.458387,-1.134029,-0.033385,0.666711
-0.253798,7.665761,2.633955,-0.725965,0.040635,0.567686
-0.327102,8.549074,2.990468,-0.469154,-0.019596,0.661396
0.069491,9.444583,3.147234,-0.106110,0.029682,0.770068
0.371103,9.983204,3.311198,0.442529,-0.040563,0.675576
0.110602,10.883218,3.407435,0.822937,-0.009198,0.775387
0.449656,11.380475,3.691793,1.216477,0.065513,0.701416
0.393155,12.059093,3.649960,1.537457,-0.021808,0.778799
0.429753,12.650976,3.574126,1.878954,0.058388,0.878730
0.387959,13.025167,3.362834,2.106578,-0.006601,0.784421
0.643762,13.273858,3.457247,2.175125,0.080384,0.779683
0.687429,13.769534,3.143835,2.446635,0.040740,0.718318
0.661485,13.854115,3.194732,2.433180,0.092821,0.799179
0.892125,13.710393,2.737082,2.459337,-0.007581,0.830395
0.881498,13.634276,2.534708,2.488962,-0.087965,0.841610
0.813395,13.618720,2.331557,2.364387,-0.009149,0.645390
1.155307,13.031547,2.212691,2.181348,0.028586,0.597953
0.765388,12.695926,1.894519,1.859093,0.187570,0.650338
0.763522,12.498495,1.556484,1.533202,-0.060510,0.715242
0.907177,11.668017,1.543925,1.290995,0.084446,0.579287
1.119449,10.740091,1.074874,0.944537,-0.050899,0.525843
0.769668,10.282993,0.596098,0.492383,0.082947,0.483446
0.903523,9.442032,0.615850,0.030756,0.003844,0.308841
0.966357,8.889040,0.452540,-0.479675,0.049880,0.329303
1.066101,7.839981,0.411424,-0.755680,0.049857,0.375609
0.876794,7.512479,0.334600,-1.087668,0.115684,0.259992
1.012575,6.798308,-0.347789,-1.451330,0.014423,0.089200
0.899167,6.248122,0.110983,-1.722439,-0.146728,0.066537
0.741518,5.607889,-0.278191,-2.041049,-0.047386,0.009306
0.896802,5.042958,0.235511,-2.139939,0.066241,-0.070283
0.942840,4.946435,0.281661,-2.426030,-0.076620,-0.052182
0.723155,4.882489,0.243069,-2.496118,-0.117988,-0.153150
0.767171,4.626335,0.360826,-2.471563,0.057788,-0.227244
0.616457,4.888272,0.845463,-2.470071,0.119176,-0.284598
0.487527,5.348353,1.090892,-2.288732,-0.032372,-0.303836
0.523998,5.466704,1.470326,-2.240929,-0.027724,-0.475647
0.492428,5.920956,1.728716,-1.953846,0.075028,-0.495103
0.128765,6.170894,1.925971,-1.587007,0.091036,-0.512155
0.246076,7.050950,2.228578,-1.239334,0.031865,-0.552224
0.259888,7.490633,2.504540,-0.887979,0.110396,-0.642402
-0.051871,8.390278,2.541169,-0.599577,-0.061075,-0.585400
0.069112,8.897478,2.955364,-0.068761,-0.032222,-0.809797
0.052782,9.837535,3.006526,0.232153,0.032871,-0.717634
-0.216854,10.353420,3.165618,0.685313,-0.031401,-0.679989
-0.202690,11.291613,3.544786,1.078856,0.035188,-0.753521
-0.223683,11.862676,3.536677,1.445132,0.027514,-0.835858
-0.501967,12.382813,3.441061,1.753563,0.047490,-0.722736
-0.549315,12.934280,3.567382,2.027249,-0.057915,-0.847278
-0.151817,13.153488,3.500649,2.193604,0.011368,-0.807127
-0.758633,13.552720,3.362160,2.310217,-0.067783,-0.921529
-0.550655,13.714842,3.226013,2.284666,-0.007907,-0.646888
-0.763558,13.650954,2.977036,2.607574,-0.058694,-0.762314
-0.812851,13.757602,2.895031,2.372816,-0.078727,-0.823186
-0.845121,13.529413,2.366573,2.342122,-0.010948,-0.711162
-0.796668,13.173435,2.387115,2.227261,-0.020213,-0.694262
-0.742148,12.826115,1.885718,1.895018,-0.080670,-0.751807
-0.934766,12.387627,1.676118,1.720223,-0.020274,-0.735128
-1.026827,11.829402,1.481461,1.353036,-0.074929,-0.480050
-1.020639,10.913816,1.194428,0.961273,0.040890,-0.467254
-1.084533,10.440495,0.893413,0.551190,0.004563,-0.448729
-1.225834,9.697613,0.697418,0.211590,0.021666,-0.507824
-0.922702,8.965201,0.190023,-0.171415,-0.029170,-0.350315
-0.839204,8.273549,0.111295,-0.553286,0.040129,-0.291103
-1.073616,7.554442,0.207073,-0.957475,0.041305,-0.160945
-1.017698,6.976285,-0.174941,-1.358864,0.009837,-0.131718
-1.057857,6.045494,-0.105632,-1.710691,-0.080116,-0.093755
-0.719151,6.037272,0.040269,-1.973008,-0.072452,-0.028195
-0.938048,5.355460,0.126907,-2.101600,-0.097785,0.068624
-1.004528,5.010626,0.346653,-2.507876,-0.024017,0.183179
-0.892504,4.800375,0.323983,-2.480390,0.005396,0.183495
-0.677942,4.744919,0.519178,-2.602755,0.004326,0.205626
-0.579088,5.105573,0.716917,-2.360095,-0.074144,0.241576
-0.592741,5.223040,0.916917,-2.433342,-0.062065,0.393034
